Date,Week day,Close,1W,1M,2M,3M,6M,12M
2016-06-01,Wed,-0.39571,-0.38,-0.355,-0.31257,-0.28114,-0.16014,-0.03043
2016-05-31,Tue,-0.39714,-0.38,-0.35286,-0.31214,-0.28186,-0.16157,-0.03329
2016-05-27,Fri,-0.39714,-0.38,-0.35286,-0.31214,-0.28171,-0.16129,-0.03386
2016-05-26,Thu,-0.39857,-0.37714,-0.35286,-0.30643,-0.27886,-0.15986,-0.03243
2016-05-25,Wed,-0.39643,-0.37714,-0.35357,-0.30643,-0.27886,-0.15929,-0.03171
2016-05-24,Tue,-0.39857,-0.37714,-0.35357,-0.30786,-0.27957,-0.15929,-0.02957
2016-05-23,Mon,-0.39857,-0.37714,-0.35286,-0.30857,-0.27814,-0.15929,-0.02957
2016-05-20,Fri,-0.39857,-0.37857,-0.35286,-0.30857,-0.27814,-0.15929,-0.02957
2016-05-19,Thu,-0.39857,-0.37857,-0.35286,-0.30857,-0.27957,-0.15929,-0.02957
2016-05-18,Wed,-0.39857,-0.38143,-0.35286,-0.30943,-0.281,-0.16214,-0.03457
2016-05-17,Tue,-0.39857,-0.38071,-0.35271,-0.31157,-0.281,-0.162,-0.03443
2016-05-16,Mon,-0.39571,-0.37857,-0.35129,-0.31157,-0.27529,-0.16343,-0.03443
2016-05-13,Fri,-0.39571,-0.37857,-0.35129,-0.31086,-0.27529,-0.16343,-0.033
2016-05-12,Thu,-0.39571,-0.37929,-0.35129,-0.308,-0.27529,-0.162,-0.03443
2016-05-11,Wed,-0.39714,-0.38,-0.35129,-0.30657,-0.27314,-0.15914,-0.033
2016-05-10,Tue,-0.39643,-0.37786,-0.35129,-0.30657,-0.27743,-0.15914,-0.03371
2016-05-09,Mon,-0.39571,-0.37857,-0.35129,-0.30657,-0.27743,-0.157,-0.03014
2016-05-05,Thu,-0.39429,-0.38,-0.35186,-0.30643,-0.27586,-0.15686,-0.02943
2016-05-04,Wed,-0.395,-0.37971,-0.35171,-0.30643,-0.27557,-0.15671,-0.02943
2016-05-03,Tue,-0.39286,-0.37814,-0.34929,-0.30614,-0.27386,-0.15514,-0.02914
2016-04-29,Fri,-0.38957,-0.37814,-0.34929,-0.30543,-0.27171,-0.15514,-0.03057
2016-04-28,Thu,-0.39171,-0.37814,-0.34929,-0.30543,-0.27243,-0.15514,-0.02986
2016-04-27,Wed,-0.39029,-0.37643,-0.34914,-0.30286,-0.27286,-0.15571,-0.029
2016-04-26,Tue,-0.39029,-0.37571,-0.34914,-0.30286,-0.27286,-0.15643,-0.03014
2016-04-25,Mon,-0.391,-0.37571,-0.34843,-0.30214,-0.26929,-0.15643,-0.03014
2016-04-22,Fri,-0.391,-0.37814,-0.34829,-0.302,-0.26771,-0.15629,-0.03
2016-04-21,Thu,-0.39171,-0.37714,-0.34829,-0.30043,-0.26743,-0.156,-0.02971
2016-04-20,Wed,-0.39243,-0.37786,-0.34886,-0.30029,-0.26729,-0.15586,-0.02886
2016-04-19,Tue,-0.391,-0.37571,-0.34671,-0.298,-0.268,-0.15443,-0.02814
2016-04-18,Mon,-0.38957,-0.37571,-0.34443,-0.29643,-0.265,-0.15143,-0.02814
2016-04-15,Fri,-0.38886,-0.375,-0.343,-0.29643,-0.265,-0.15143,-0.02886
2016-04-14,Thu,-0.38886,-0.37429,-0.34157,-0.295,-0.26786,-0.15,-0.02671
2016-04-13,Wed,-0.38957,-0.37429,-0.33914,-0.29186,-0.26,-0.14857,-0.02671
2016-04-12,Tue,-0.39029,-0.37429,-0.33971,-0.29171,-0.26214,-0.14843,-0.02657
2016-04-11,Mon,-0.39071,-0.37429,-0.33871,-0.29514,-0.26286,-0.147,-0.02871
2016-04-08,Fri,-0.39057,-0.37429,-0.33857,-0.29571,-0.26043,-0.147,-0.02714
2016-04-07,Thu,-0.38914,-0.37429,-0.33643,-0.29571,-0.25757,-0.14486,-0.02357
2016-04-06,Wed,-0.39057,-0.37429,-0.33357,-0.29143,-0.25143,-0.13886,-0.02043
2016-04-05,Tue,-0.39043,-0.37429,-0.33357,-0.285,-0.25143,-0.136,-0.01757
2016-04-04,Mon,-0.39043,-0.37429,-0.33214,-0.27929,-0.25114,-0.136,-0.01529
2016-04-01,Fri,-0.39043,-0.37429,-0.32929,-0.27786,-0.24971,-0.136,-0.01743
2016-03-31,Thu,-0.36857,-0.37429,-0.32786,-0.27786,-0.249,-0.13671,-0.016
2016-03-30,Wed,-0.389,-0.37429,-0.32714,-0.27714,-0.249,-0.13657,-0.01586
2016-03-29,Tue,-0.39329,-0.37429,-0.33,-0.27714,-0.249,-0.13943,-0.01729
2016-03-24,Thu,-0.39186,-0.37429,-0.32986,-0.27714,-0.24886,-0.13929,-0.01714
2016-03-23,Wed,-0.38757,-0.37429,-0.32971,-0.28114,-0.24943,-0.13629,-0.01486
2016-03-22,Tue,-0.38829,-0.37643,-0.32943,-0.28114,-0.24943,-0.13757,-0.01471
2016-03-21,Mon,-0.38757,-0.375,-0.32914,-0.281,-0.24857,-0.13529,-0.014
2016-03-18,Fri,-0.38686,-0.375,-0.32914,-0.281,-0.24643,-0.13457,-0.014
2016-03-17,Thu,-0.38829,-0.37357,-0.32771,-0.27957,-0.24786,-0.13171,-0.00971
2016-03-16,Wed,-0.38286,-0.37,-0.32414,-0.27743,-0.24571,-0.12943,-0.00829
2016-03-15,Tue,-0.29214,-0.35857,-0.31986,-0.27286,-0.24286,-0.12943,-0.00614
2016-03-14,Mon,-0.29,-0.34786,-0.31386,-0.26857,-0.23929,-0.12729,-0.00614
2016-03-11,Fri,-0.28786,-0.32571,-0.301,-0.26329,-0.23571,-0.12371,-0.00543
2016-03-10,Thu,-0.28714,-0.30929,-0.296,-0.264,-0.24286,-0.14014,-0.02757
2016-03-09,Wed,-0.28643,-0.29643,-0.29,-0.25957,-0.24214,-0.13729,-0.02329
2016-03-08,Tue,-0.28714,-0.28857,-0.28857,-0.25814,-0.23929,-0.13514,-0.02329
2016-03-07,Mon,-0.28643,-0.28214,-0.28571,-0.25471,-0.23514,-0.13229,-0.02186
2016-03-04,Fri,-0.28643,-0.28214,-0.285,-0.25114,-0.23014,-0.13229,-0.02514
2016-03-03,Thu,-0.28714,-0.28286,-0.28357,-0.25014,-0.22914,-0.13157,-0.02443
2016-03-02,Wed,-0.28714,-0.28429,-0.28,-0.24729,-0.227,-0.13429,-0.02443
2016-03-01,Tue,-0.28357,-0.28214,-0.27786,-0.24357,-0.22286,-0.132,-0.02257
2016-02-29,Mon,-0.28214,-0.28057,-0.27229,-0.24357,-0.22286,-0.132,-0.02257
2016-02-26,Fri,-0.28286,-0.28043,-0.26629,-0.24,-0.22043,-0.12871,-0.02071
2016-02-25,Thu,-0.28429,-0.27971,-0.26571,-0.23643,-0.21729,-0.12929,-0.01971
2016-02-24,Wed,-0.28286,-0.27757,-0.26357,-0.235,-0.21586,-0.12929,-0.02043
2016-02-23,Tue,-0.28286,-0.27757,-0.26357,-0.23486,-0.21571,-0.12786,-0.02043
2016-02-22,Mon,-0.28429,-0.27643,-0.26214,-0.23414,-0.21571,-0.12857,-0.01757
2016-02-19,Fri,-0.28357,-0.27757,-0.26043,-0.23329,-0.21343,-0.127,-0.01614
2016-02-18,Thu,-0.28429,-0.27757,-0.25571,-0.23086,-0.21229,-0.12414,-0.01471
2016-02-17,Wed,-0.28357,-0.27757,-0.255,-0.22729,-0.208,-0.12557,-0.01429
2016-02-16,Tue,-0.28286,-0.27757,-0.25329,-0.22657,-0.20657,-0.12414,-0.01429
2016-02-15,Mon,-0.28357,-0.27714,-0.24857,-0.22357,-0.20129,-0.11843,-0.01143
2016-02-12,Fri,-0.28357,-0.27757,-0.24857,-0.22429,-0.202,-0.12286,-0.01743
2016-02-11,Thu,-0.28286,-0.27757,-0.24643,-0.22286,-0.19643,-0.12,-0.015
2016-02-10,Wed,-0.28429,-0.27757,-0.24429,-0.21929,-0.19414,-0.11857,-0.01214
2016-02-09,Tue,-0.28357,-0.27729,-0.24429,-0.21857,-0.19343,-0.11786,-0.01
2016-02-08,Mon,-0.28286,-0.27729,-0.24143,-0.21357,-0.19057,-0.11786,-0.00929
2016-02-05,Fri,-0.28357,-0.27714,-0.24,-0.21257,-0.18814,-0.11471,-0.00829
2016-02-04,Thu,-0.28429,-0.27429,-0.23714,-0.21043,-0.18529,-0.109,-0.00543
2016-02-03,Wed,-0.28429,-0.27429,-0.23714,-0.20857,-0.18357,-0.10714,-0.00243
2016-02-02,Tue,-0.28429,-0.27429,-0.23286,-0.20286,-0.18071,-0.10714,-0.001
2016-02-01,Mon,-0.28429,-0.27429,-0.23286,-0.20286,-0.18143,-0.10929,0.00043
2016-01-29,Fri,-0.28286,-0.27143,-0.23286,-0.20214,-0.18071,-0.10643,0.00329
2016-01-28,Thu,-0.28357,-0.27286,-0.23071,-0.19571,-0.17429,-0.09714,0.01429
2016-01-27,Wed,-0.28214,-0.27071,-0.22857,-0.19429,-0.17071,-0.09643,0.01429
2016-01-26,Tue,-0.28286,-0.27143,-0.22714,-0.19286,-0.16929,-0.09357,0.015
2016-01-25,Mon,-0.28214,-0.26857,-0.22571,-0.19143,-0.16571,-0.08929,0.02
2016-01-22,Fri,-0.28286,-0.26929,-0.22571,-0.19143,-0.16286,-0.08429,0.02357
2016-01-21,Thu,-0.28286,-0.27214,-0.22571,-0.18786,-0.15643,-0.07,0.04
2016-01-20,Wed,-0.28357,-0.27429,-0.22571,-0.18571,-0.15571,-0.06643,0.04286
2016-01-19,Tue,-0.28357,-0.27286,-0.22357,-0.18286,-0.15143,-0.06071,0.04643
2016-01-18,Mon,-0.28429,-0.27143,-0.22357,-0.18071,-0.14857,-0.06357,0.04643
2016-01-15,Fri,-0.28429,-0.27214,-0.22357,-0.17929,-0.14714,-0.065,0.04643
2016-01-14,Thu,-0.285,-0.27357,-0.22286,-0.17786,-0.14643,-0.065,0.04643
2016-01-13,Wed,-0.28429,-0.27429,-0.22143,-0.17571,-0.14071,-0.05857,0.04786
2016-01-12,Tue,-0.28429,-0.27286,-0.21929,-0.17429,-0.14071,-0.05786,0.04929
2016-01-11,Mon,-0.28429,-0.27357,-0.21929,-0.17429,-0.14071,-0.05571,0.04786
2016-01-08,Fri,-0.28429,-0.27429,-0.21357,-0.17,-0.13857,-0.05286,0.04786
2016-01-07,Thu,-0.28714,-0.275,-0.21357,-0.17,-0.13857,-0.05143,0.04714
2016-01-06,Wed,-0.28571,-0.27214,-0.21143,-0.16643,-0.13143,-0.045,0.05214
2016-01-05,Tue,-0.28286,-0.26857,-0.21,-0.16357,-0.12857,-0.03929,0.05714
2016-01-04,Mon,-0.28357,-0.26786,-0.20786,-0.16143,-0.12857,-0.04,0.05714
2015-12-31,Thu,-0.28143,-0.26357,-0.20429,-0.16071,-0.12786,-0.03857,0.05929
2015-12-30,Wed,-0.28286,-0.265,-0.205,-0.16071,-0.12786,-0.03857,0.05929
2015-12-29,Tue,-0.28143,-0.24857,-0.20429,-0.15929,-0.12714,-0.03786,0.05929
2015-12-24,Thu,-0.28143,-0.24857,-0.20429,-0.15929,-0.12714,-0.03786,0.05929
2015-12-23,Wed,-0.27929,-0.25071,-0.20571,-0.15929,-0.12714,-0.03786,0.05929
2015-12-22,Tue,-0.27786,-0.26857,-0.20214,-0.15714,-0.12643,-0.03786,0.05929
2015-12-21,Mon,-0.27786,-0.26857,-0.19929,-0.15714,-0.12643,-0.03786,0.05929
2015-12-18,Fri,-0.28,-0.26857,-0.19929,-0.15714,-0.12429,-0.02929,0.05786
2015-12-17,Thu,-0.28071,-0.26786,-0.19857,-0.15643,-0.12357,-0.03143,0.05786
2015-12-16,Wed,-0.27857,-0.26786,-0.19857,-0.15643,-0.12286,-0.03,0.05786
2015-12-15,Tue,-0.27786,-0.26643,-0.19857,-0.15286,-0.12286,-0.02929,0.06071
2015-12-14,Mon,-0.27643,-0.26786,-0.19571,-0.15357,-0.12357,-0.02929,0.06
2015-12-11,Fri,-0.27571,-0.26643,-0.19429,-0.155,-0.12214,-0.03,0.06143
2015-12-10,Thu,-0.27571,-0.26357,-0.195,-0.15357,-0.12143,-0.03357,0.06143
2015-12-09,Wed,-0.27357,-0.25357,-0.19071,-0.14714,-0.11429,-0.03214,0.06286
2015-12-08,Tue,-0.18929,-0.24571,-0.18714,-0.14571,-0.11429,-0.03071,0.07143
2015-12-07,Mon,-0.19071,-0.23643,-0.18429,-0.14143,-0.11214,-0.02786,0.07143
2015-12-04,Fri,-0.19071,-0.20929,-0.18,-0.13929,-0.11,-0.02571,0.07571
2015-12-03,Thu,-0.19071,-0.19929,-0.17857,-0.14714,-0.12857,-0.05786,0.03071
2015-12-02,Wed,-0.18786,-0.185,-0.16929,-0.13857,-0.12143,-0.05429,0.03571
2015-12-01,Tue,-0.18786,-0.18143,-0.16714,-0.13643,-0.12,-0.05071,0.03857
2015-11-30,Mon,-0.18429,-0.17714,-0.16571,-0.13357,-0.11714,-0.05,0.04
2015-11-27,Fri,-0.185,-0.17643,-0.16429,-0.13214,-0.11786,-0.05,0.03786
2015-11-26,Thu,-0.18643,-0.17643,-0.16357,-0.13071,-0.11786,-0.04857,0.04
2015-11-25,Wed,-0.18214,-0.175,-0.15857,-0.12714,-0.11286,-0.04357,0.04571
2015-11-24,Tue,-0.18357,-0.17571,-0.15857,-0.125,-0.11286,-0.04286,0.05286
2015-11-23,Mon,-0.18214,-0.17571,-0.155,-0.12286,-0.10786,-0.03857,0.05857
2015-11-20,Fri,-0.18429,-0.17286,-0.15357,-0.11857,-0.10357,-0.03357,0.06214
2015-11-19,Thu,-0.185,-0.17571,-0.15143,-0.115,-0.09786,-0.02571,0.07
2015-11-18,Wed,-0.18214,-0.17571,-0.15071,-0.115,-0.09786,-0.02571,0.07
2015-11-17,Tue,-0.18429,-0.17714,-0.15214,-0.115,-0.09786,-0.02571,0.07
2015-11-16,Mon,-0.18214,-0.17571,-0.15143,-0.11357,-0.095,-0.02214,0.07214
2015-11-13,Fri,-0.18429,-0.17571,-0.14786,-0.11071,-0.09214,-0.02214,0.07286
2015-11-12,Thu,-0.18357,-0.17643,-0.14786,-0.11071,-0.09214,-0.02357,0.07357
2015-11-11,Wed,-0.18357,-0.175,-0.14643,-0.10714,-0.08929,-0.01929,0.07571
2015-11-10,Tue,-0.18143,-0.17571,-0.14643,-0.10643,-0.08786,-0.015,0.07714
2015-11-09,Mon,-0.18143,-0.17214,-0.14214,-0.1,-0.08071,-0.00214,0.09143
2015-11-06,Fri,-0.18143,-0.17214,-0.14214,-0.10071,-0.08071,-0.00929,0.085
2015-11-05,Thu,-0.18143,-0.17357,-0.14071,-0.10071,-0.07857,-0.01143,0.085
2015-11-04,Wed,-0.18,-0.17071,-0.13714,-0.10071,-0.07857,-0.01071,0.085
2015-11-03,Tue,-0.18,-0.16929,-0.13714,-0.1,-0.07643,-0.00714,0.08857
2015-11-02,Mon,-0.18,-0.16929,-0.13643,-0.09929,-0.07429,-0.00143,0.09214
2015-10-30,Fri,-0.17286,-0.16929,-0.13357,-0.09929,-0.07429,-0.003,0.09071
2015-10-29,Thu,-0.18,-0.16714,-0.13357,-0.09714,-0.07143,-0.003,0.09071
2015-10-28,Wed,-0.18,-0.16714,-0.13714,-0.09357,-0.07143,-0.003,0.08929
2015-10-27,Tue,-0.18,-0.16357,-0.13571,-0.09286,-0.07,0.00143,0.09357
2015-10-26,Mon,-0.18,-0.16357,-0.13571,-0.09857,-0.06857,0.00143,0.09857
2015-10-23,Fri,-0.18143,-0.16286,-0.135,-0.09786,-0.06643,0.00214,0.1
2015-10-22,Thu,-0.18286,-0.165,-0.13214,-0.09357,-0.05286,0.017,0.12171
2015-10-21,Wed,-0.18071,-0.17,-0.13071,-0.09214,-0.05,0.01771,0.12243
2015-10-20,Tue,-0.18071,-0.17,-0.13,-0.08929,-0.05071,0.01771,0.12243
2015-10-19,Mon,-0.18071,-0.16929,-0.12786,-0.08929,-0.05714,0.01771,0.12171
2015-10-16,Fri,-0.18071,-0.16929,-0.12786,-0.08929,-0.055,0.01771,0.12171
2015-10-15,Thu,-0.18071,-0.16929,-0.12786,-0.08786,-0.04929,0.01843,0.12243
2015-10-14,Wed,-0.18071,-0.16929,-0.12643,-0.07857,-0.04714,0.01986,0.12643
2015-10-13,Tue,-0.18,-0.16929,-0.12357,-0.07714,-0.04714,0.01986,0.12643
2015-10-12,Mon,-0.18,-0.16929,-0.12214,-0.07571,-0.04571,0.02057,0.12643
2015-10-09,Fri,-0.18,-0.16929,-0.12214,-0.07571,-0.04571,0.02057,0.12643
2015-10-08,Thu,-0.18,-0.16929,-0.12214,-0.07571,-0.04571,0.02057,0.12643
2015-10-07,Wed,-0.18,-0.16786,-0.12071,-0.07429,-0.04429,0.02057,0.12643
2015-10-06,Tue,-0.18,-0.16786,-0.12071,-0.07429,-0.04429,0.02057,0.12571
2015-10-05,Mon,-0.18,-0.16786,-0.12071,-0.075,-0.04429,0.01986,0.12571
2015-10-02,Fri,-0.18,-0.16786,-0.12071,-0.07286,-0.04429,0.01986,0.12571
2015-10-01,Thu,-0.18,-0.16786,-0.12071,-0.07643,-0.04571,0.01986,0.12571
2015-09-30,Wed,-0.16786,-0.165,-0.11929,-0.07429,-0.04071,0.01986,0.12643
2015-09-29,Tue,-0.18,-0.16286,-0.11929,-0.07286,-0.04071,0.01986,0.12643
2015-09-28,Mon,-0.18,-0.15857,-0.11857,-0.07214,-0.04214,0.01571,0.12929
2015-09-25,Fri,-0.18,-0.15857,-0.11857,-0.07214,-0.04143,0.01643,0.13071
2015-09-24,Thu,-0.18071,-0.15857,-0.11857,-0.07143,-0.04214,0.01643,0.13029
2015-09-23,Wed,-0.18071,-0.15857,-0.11857,-0.07071,-0.04214,0.01643,0.12886
2015-09-22,Tue,-0.18,-0.15929,-0.11571,-0.06857,-0.04071,0.02,0.136
2015-09-21,Mon,-0.18,-0.16929,-0.11571,-0.07,-0.04071,0.02286,0.13886
2015-09-18,Fri,-0.18,-0.16929,-0.115,-0.07071,-0.04,0.02357,0.13957
2015-09-17,Thu,-0.18,-0.16929,-0.11571,-0.07071,-0.04,0.02571,0.14314
2015-09-16,Wed,-0.18071,-0.16929,-0.11571,-0.07071,-0.04,0.02929,0.14314
2015-09-15,Tue,-0.18,-0.16786,-0.11429,-0.07071,-0.04429,0.02986,0.14314
2015-09-14,Mon,-0.18,-0.16857,-0.11357,-0.07,-0.03786,0.03057,0.14386
2015-09-11,Fri,-0.18071,-0.16786,-0.11357,-0.07,-0.04286,0.03129,0.14386
2015-09-10,Thu,-0.18,-0.16786,-0.11357,-0.07071,-0.04286,0.03271,0.14457
2015-09-09,Wed,-0.18071,-0.16786,-0.11143,-0.07,-0.04286,0.03629,0.14457
2015-09-08,Tue,-0.18,-0.16786,-0.11071,-0.07,-0.03714,0.03843,0.14814
2015-09-07,Mon,-0.18,-0.16714,-0.10786,-0.06429,-0.03786,0.03771,0.14886
2015-09-04,Fri,-0.18,-0.16714,-0.10857,-0.06429,-0.03357,0.03771,0.14886
2015-09-03,Thu,-0.18,-0.16714,-0.10714,-0.06286,-0.03214,0.042,0.15386
2015-09-02,Wed,-0.18,-0.16714,-0.10643,-0.06071,-0.03071,0.04357,0.15529
2015-09-01,Tue,-0.18,-0.165,-0.105,-0.05929,-0.03,0.045,0.15671
2015-08-28,Fri,-0.18071,-0.16429,-0.105,-0.05929,-0.03,0.045,0.15671
2015-08-27,Thu,-0.18071,-0.165,-0.105,-0.05929,-0.02929,0.04914,0.15671
2015-08-26,Wed,-0.18,-0.16071,-0.105,-0.05929,-0.02857,0.04914,0.15671
2015-08-25,Tue,-0.18,-0.16071,-0.105,-0.05857,-0.02786,0.05129,0.15671
2015-08-24,Mon,-0.18,-0.16071,-0.105,-0.05857,-0.03,0.052,0.15671
2015-08-21,Fri,-0.18,-0.16143,-0.105,-0.05929,-0.03,0.052,0.15671
2015-08-20,Thu,-0.18,-0.16571,-0.10429,-0.06143,-0.02643,0.052,0.15671
2015-08-19,Wed,-0.18,-0.16714,-0.10429,-0.06143,-0.02643,0.05271,0.15743
2015-08-18,Tue,-0.18,-0.16714,-0.10429,-0.06143,-0.02643,0.05271,0.15743
2015-08-17,Mon,-0.18,-0.16571,-0.1,-0.06,-0.02571,0.05271,0.15743
2015-08-14,Fri,-0.18,-0.16571,-0.1,-0.06,-0.02714,0.05271,0.15743
2015-08-13,Thu,-0.18,-0.165,-0.09929,-0.06,-0.025,0.052,0.15743
2015-08-12,Wed,-0.18,-0.16571,-0.09786,-0.06,-0.02286,0.05271,0.15743
2015-08-11,Tue,-0.18,-0.16571,-0.09714,-0.05857,-0.02357,0.05271,0.15814
2015-08-10,Mon,-0.18,-0.16286,-0.095,-0.05429,-0.02214,0.05486,0.161
2015-08-07,Fri,-0.18,-0.16357,-0.095,-0.05643,-0.02,0.05414,0.16214
2015-08-06,Thu,-0.18,-0.16357,-0.09214,-0.05643,-0.01929,0.05414,0.16214
2015-08-05,Wed,-0.18,-0.16214,-0.08929,-0.055,-0.01714,0.05343,0.16429
2015-08-04,Tue,-0.18,-0.16071,-0.08929,-0.055,-0.01714,0.05343,0.16429
2015-08-03,Mon,-0.18,-0.15929,-0.09,-0.05429,-0.01929,0.05343,0.165
2015-07-31,Fri,-0.15071,-0.15786,-0.08929,-0.05429,-0.01714,0.05414,0.165
2015-07-30,Thu,-0.18,-0.155,-0.08429,-0.05429,-0.01643,0.05486,0.16571
2015-07-29,Wed,-0.18,-0.14286,-0.08429,-0.05429,-0.01571,0.05557,0.16786
2015-07-28,Tue,-0.18,-0.14286,-0.08357,-0.05429,-0.01429,0.05557,0.16571
2015-07-27,Mon,-0.18,-0.14286,-0.08286,-0.055,-0.01643,0.05557,0.16571
2015-07-24,Fri,-0.18,-0.14286,-0.08071,-0.05429,-0.01643,0.05557,0.16571
2015-07-23,Thu,-0.18,-0.14286,-0.07929,-0.05429,-0.01643,0.05557,0.16571
2015-07-22,Wed,-0.18,-0.15643,-0.07929,-0.05429,-0.01643,0.05557,0.16571
2015-07-21,Tue,-0.18,-0.15786,-0.08214,-0.04571,-0.01714,0.05629,0.16571
2015-07-20,Mon,-0.17857,-0.15714,-0.07429,-0.04429,-0.01571,0.05629,0.16571
2015-07-17,Fri,-0.17929,-0.15714,-0.07786,-0.045,-0.01429,0.05629,0.16571
2015-07-16,Thu,-0.17929,-0.15714,-0.07929,-0.04571,-0.015,0.05629,0.16571
2015-07-15,Wed,-0.18,-0.15643,-0.08143,-0.04286,-0.01429,0.05629,0.16714
2015-07-14,Tue,-0.17929,-0.15214,-0.08143,-0.04214,-0.01429,0.05843,0.16786
2015-07-13,Mon,-0.17857,-0.15357,-0.07857,-0.03857,-0.01214,0.057,0.16857
2015-07-10,Fri,-0.18,-0.15357,-0.08143,-0.04071,-0.01429,0.057,0.16714
2015-07-09,Thu,-0.17857,-0.15286,-0.08143,-0.04714,-0.01429,0.057,0.16714
2015-07-08,Wed,-0.17929,-0.15357,-0.08143,-0.04571,-0.01286,0.05786,0.16786
2015-07-07,Tue,-0.17857,-0.15143,-0.08,-0.04357,-0.01571,0.05914,0.16929
2015-07-06,Mon,-0.18,-0.15143,-0.07929,-0.04286,-0.015,0.05714,0.16929
2015-07-03,Fri,-0.18,-0.14929,-0.07929,-0.04429,-0.015,0.05714,0.16929
2015-07-02,Thu,-0.18,-0.14857,-0.08071,-0.04286,-0.015,0.05786,0.16929
2015-07-01,Wed,-0.18,-0.14857,-0.08,-0.03571,-0.01286,0.05786,0.16929
2015-06-30,Tue,-0.10571,-0.14786,-0.08071,-0.03571,-0.01214,0.05786,0.16929
2015-06-29,Mon,-0.17857,-0.14214,-0.08071,-0.03643,-0.00929,0.05714,0.16929
2015-06-26,Fri,-0.17714,-0.135,-0.07929,-0.03643,-0.01357,0.05643,0.16929
2015-06-25,Thu,-0.17857,-0.135,-0.08,-0.03929,-0.015,0.05643,0.16929
2015-06-24,Wed,-0.17857,-0.12929,-0.07286,-0.04429,-0.01571,0.055,0.16929
2015-06-23,Tue,-0.17857,-0.135,-0.07286,-0.04286,-0.01571,0.05571,0.16929
2015-06-22,Mon,-0.17857,-0.12429,-0.07714,-0.04286,-0.01214,0.05571,0.17071
2015-06-19,Fri,-0.17857,-0.15571,-0.07357,-0.04286,-0.01214,0.05643,0.17214
2015-06-18,Thu,-0.17857,-0.15714,-0.07357,-0.04286,-0.01143,0.05643,0.17357
2015-06-17,Wed,-0.17857,-0.15786,-0.07571,-0.04214,-0.01143,0.05714,0.17429
2015-06-16,Tue,-0.17857,-0.15714,-0.07214,-0.04071,-0.01071,0.05643,0.17429
2015-06-15,Mon,-0.17857,-0.15571,-0.07071,-0.04071,-0.01071,0.05714,0.17429
2015-06-12,Fri,-0.17857,-0.15214,-0.07,-0.04071,-0.01143,0.05571,0.17357
2015-06-11,Thu,-0.17714,-0.15643,-0.06857,-0.04,-0.01429,0.05571,0.17357
2015-06-10,Wed,-0.17571,-0.15643,-0.07143,-0.04,-0.015,0.055,0.175
2015-06-09,Tue,-0.17714,-0.155,-0.07071,-0.03857,-0.01429,0.05643,0.175
2015-06-08,Mon,-0.17714,-0.15571,-0.07,-0.03857,-0.015,0.05643,0.17429
2015-06-05,Fri,-0.17714,-0.15143,-0.07,-0.03857,-0.01357,0.05714,0.17429
2015-06-04,Thu,-0.17714,-0.15214,-0.07,-0.03857,-0.01357,0.05714,0.17429
2015-06-03,Wed,-0.17857,-0.15143,-0.07,-0.03857,-0.01429,0.055,0.17286
2015-06-02,Tue,-0.175,-0.15071,-0.07,-0.03857,-0.01286,0.055,0.17286
2015-06-01,Mon,-0.17357,-0.14714,-0.07,-0.03357,-0.01357,0.055,0.17286
2015-05-29,Fri,-0.11714,-0.14429,-0.06857,-0.03429,-0.01571,0.055,0.17286
2015-05-28,Thu,-0.17214,-0.13857,-0.06857,-0.03357,-0.01286,0.05286,0.17214
2015-05-27,Wed,-0.17357,-0.125,-0.06857,-0.03357,-0.01286,0.05286,0.17214
2015-05-26,Tue,-0.17571,-0.12571,-0.06857,-0.03357,-0.01286,0.05286,0.17214
2015-05-22,Fri,-0.17643,-0.12714,-0.06714,-0.035,-0.01429,0.05357,0.17214
2015-05-21,Thu,-0.17786,-0.12857,-0.065,-0.035,-0.01429,0.05357,0.17214
2015-05-20,Wed,-0.17786,-0.145,-0.06357,-0.035,-0.01714,0.05357,0.17214
2015-05-19,Tue,-0.17786,-0.14643,-0.06429,-0.03571,-0.01714,0.05357,0.17214
2015-05-18,Mon,-0.17786,-0.14357,-0.06429,-0.03929,-0.015,0.05357,0.17429
2015-05-15,Fri,-0.17786,-0.14143,-0.06286,-0.04,-0.015,0.05357,0.17429
2015-05-14,Thu,-0.17786,-0.13929,-0.06286,-0.04,-0.01714,0.05357,0.17429
2015-05-13,Wed,-0.17714,-0.13571,-0.06,-0.03929,-0.01429,0.05214,0.17429
2015-05-12,Tue,-0.17714,-0.13429,-0.06,-0.03929,-0.015,0.05357,0.17429
2015-05-11,Mon,-0.17571,-0.13429,-0.06,-0.03929,-0.01643,0.05357,0.17286
2015-05-08,Fri,-0.17286,-0.13,-0.06,-0.03786,-0.01643,0.05357,0.17286
2015-05-07,Thu,-0.17286,-0.13357,-0.06,-0.03714,-0.01714,0.05429,0.17286
2015-05-06,Wed,-0.17214,-0.13,-0.05786,-0.03571,-0.01357,0.055,0.17357
2015-05-05,Tue,-0.17214,-0.12857,-0.05786,-0.03571,-0.01143,0.05286,0.17286
2015-05-01,Fri,-0.09571,-0.11714,-0.05643,-0.03143,-0.00786,0.05786,0.17714
2015-04-30,Thu,-0.09571,-0.11714,-0.05643,-0.03143,-0.00786,0.05786,0.17643
2015-04-29,Wed,-0.16929,-0.11643,-0.055,-0.02929,-0.00714,0.05286,0.175
